student_id,subject,exam_type,marks_obtained,max_marks,grade,academic_year,semester,institution_id
237,Computer Science,MID_TERM,58.33,100.0,C+,2024-2025,Semester 1,21
237,Physical Education,UNIT_TEST_1,50.28,100.0,C+,2024-2025,Semester 1,21
238,Mathematics,UNIT_TEST_1,53.76,100.0,C+,2024-2025,Semester 1,21
238,Science,MID_TERM,63.87,100.0,B,2024-2025,Semester 1,21
238,English,MID_TERM,50.62,100.0,C+,2024-2025,Semester 1,21
238,Hindi,MID_TERM,52.88,100.0,C+,2024-2025,Semester 1,21
238,Social Studies,UNIT_TEST_1,58.97,100.0,C+,2024-2025,Semester 1,21
238,Computer Science,UNIT_TEST_1,53.24,100.0,C+,2024-2025,Semester 1,21
238,Physical Education,UNIT_TEST_1,54.17,100.0,C+,2024-2025,Semester 1,21
239,Mathematics,UNIT_TEST_2,58.49,100.0,C+,2024-2025,Semester 2,22
239,Mathematics,UNIT_TEST_2,72.37,100.0,B+,2023-2024,Semester 2,22
239,Science,UNIT_TEST_2,53.7,100.0,C+,2024-2025,Semester 2,22
239,Science,UNIT_TEST_2,51.52,100.0,C+,2023-2024,Semester 2,22
239,English,MID_TERM,62.48,100.0,B,2024-2025,Semester 1,22
239,English,MID_TERM,66.41,100.0,B,2023-2024,Semester 1,22
239,Hindi,MID_TERM,39.4,100.0,D,2024-2025,Semester 1,22
239,Hindi,MID_TERM,48.64,100.0,C,2023-2024,Semester 1,22
239,Social Studies,MID_TERM,90.91,100.0,A+,2024-2025,Semester 1,22
239,Social Studies,MID_TERM,67.98,100.0,B,2023-2024,Semester 1,22
239,Computer Science,FINAL,58.06,100.0,C+,2024-2025,Semester 2,22
239,Computer Science,FINAL,55.6,100.0,C+,2023-2024,Semester 2,22
239,Physical Education,UNIT_TEST_1,48.34,100.0,C,2024-2025,Semester 1,22
239,Physical Education,UNIT_TEST_1,54.1,100.0,C+,2023-2024,Semester 1,22
240,Mathematics,FINAL,54.68,100.0,C+,2024-2025,Semester 2,22
240,Science,UNIT_TEST_2,68.23,100.0,B,2024-2025,Semester 2,22
240,English,UNIT_TEST_2,52.68,100.0,C+,2024-2025,Semester 2,22
240,Hindi,MID_TERM,48.55,100.0,C,2024-2025,Semester 1,22
240,Social Studies,FINAL,49.02,100.0,C,2024-2025,Semester 2,22
240,Computer Science,MID_TERM,74.49,100.0,B+,2024-2025,Semester 1,22
240,Physical Education,UNIT_TEST_1,59.87,100.0,C+,2024-2025,Semester 1,22
241,Mathematics,MID_TERM,69.59,100.0,B,2024-2025,Semester 1,22
241,Mathematics,MID_TERM,57.74,100.0,C+,2023-2024,Semester 1,22
241,Science,FINAL,69.02,100.0,B,2024-2025,Semester 2,22
241,Science,FINAL,58.26,100.0,C+,2023-2024,Semester 2,22
241,English,MID_TERM,69.32,100.0,B,2024-2025,Semester 1,22
241,English,MID_TERM,69.09,100.0,B,2023-2024,Semester 1,22
241,Hindi,FINAL,63.95,100.0,B,2024-2025,Semester 2,22
241,Hindi,FINAL,65.45,100.0,B,2023-2024,Semester 2,22
241,Social Studies,UNIT_TEST_2,77.13,100.0,B+,2024-2025,Semester 2,22
241,Social Studies,UNIT_TEST_2,63.39,100.0,B,2023-2024,Semester 2,22
241,Computer Science,FINAL,65.37,100.0,B,2024-2025,Semester 2,22
241,Computer Science,FINAL,54.57,100.0,C+,2023-2024,Semester 2,22
241,Physical Education,FINAL,52.99,100.0,C+,2024-2025,Semester 2,22
241,Physical Education,FINAL,58.03,100.0,C+,2023-2024,Semester 2,22
242,Mathematics,FINAL,49.24,100.0,C,2024-2025,Semester 2,22
242,Science,FINAL,42.93,100.0,C,2024-2025,Semester 2,22
242,English,UNIT_TEST_2,52.34,100.0,C+,2024-2025,Semester 2,22
242,Hindi,MID_TERM,48.97,100.0,C,2024-2025,Semester 1,22
242,Social Studies,UNIT_TEST_2,60.21,100.0,B,2024-2025,Semester 2,22
242,Computer Science,UNIT_TEST_2,65.9,100.0,B,2024-2025,Semester 2,22
242,Physical Education,FINAL,60.05,100.0,B,2024-2025,Semester 2,22
243,Mathematics,FINAL,62.85,100.0,B,2024-2025,Semester 2,22
243,Science,UNIT_TEST_2,68.67,100.0,B,2024-2025,Semester 2,22
243,English,UNIT_TEST_1,51.96,100.0,C+,2024-2025,Semester 1,22
243,Hindi,UNIT_TEST_1,75.85,100.0,B+,2024-2025,Semester 1,22
243,Social Studies,UNIT_TEST_1,49.5,100.0,C,2024-2025,Semester 1,22
243,Computer Science,MID_TERM,64.87,100.0,B,2024-2025,Semester 1,22
243,Physical Education,UNIT_TEST_1,62.59,100.0,B,2024-2025,Semester 1,22
244,Mathematics,MID_TERM,68.91,100.0,B,2024-2025,Semester 1,22
244,Science,UNIT_TEST_1,61.14,100.0,B,2024-2025,Semester 1,22
244,English,FINAL,66.15,100.0,B,2024-2025,Semester 2,22
244,Hindi,MID_TERM,36.67,100.0,D,2024-2025,Semester 1,22
244,Social Studies,MID_TERM,74.98,100.0,B+,2024-2025,Semester 1,22
244,Computer Science,MID_TERM,71.96,100.0,B+,2024-2025,Semester 1,22
244,Physical Education,FINAL,71.06,100.0,B+,2024-2025,Semester 2,22
245,Mathematics,UNIT_TEST_1,69.34,100.0,B,2024-2025,Semester 1,22
245,Science,UNIT_TEST_2,55.33,100.0,C+,2024-2025,Semester 2,22
245,English,MID_TERM,42.24,100.0,C,2024-2025,Semester 1,22
245,Hindi,UNIT_TEST_2,49.81,100.0,C,2024-2025,Semester 2,22
245,Social Studies,FINAL,54.94,100.0,C+,2024-2025,Semester 2,22
245,Computer Science,FINAL,58.13,100.0,C+,2024-2025,Semester 2,22
245,Physical Education,FINAL,62.89,100.0,B,2024-2025,Semester 2,22
246,Mathematics,UNIT_TEST_1,54.09,100.0,C+,2024-2025,Semester 1,22
246,Mathematics,UNIT_TEST_1,62.43,100.0,B,2023-2024,Semester 1,22
246,Science,UNIT_TEST_1,67.12,100.0,B,2024-2025,Semester 1,22
246,Science,UNIT_TEST_1,58.33,100.0,C+,2023-2024,Semester 1,22
246,English,MID_TERM,58.46,100.0,C+,2024-2025,Semester 1,22
246,English,MID_TERM,64.86,100.0,B,2023-2024,Semester 1,22
246,Hindi,UNIT_TEST_2,51.76,100.0,C+,2024-2025,Semester 2,22
246,Hindi,UNIT_TEST_2,56.02,100.0,C+,2023-2024,Semester 2,22
246,Social Studies,MID_TERM,63.83,100.0,B,2024-2025,Semester 1,22
246,Social Studies,MID_TERM,65.18,100.0,B,2023-2024,Semester 1,22
246,Computer Science,UNIT_TEST_1,52.16,100.0,C+,2024-2025,Semester 1,22
246,Computer Science,UNIT_TEST_1,68.35,100.0,B,2023-2024,Semester 1,22
246,Physical Education,MID_TERM,64.14,100.0,B,2024-2025,Semester 1,22
246,Physical Education,MID_TERM,62.71,100.0,B,2023-2024,Semester 1,22
247,Mathematics,UNIT_TEST_1,53.46,100.0,C+,2024-2025,Semester 1,22
247,Science,MID_TERM,68.05,100.0,B,2024-2025,Semester 1,22
247,English,UNIT_TEST_2,75.12,100.0,B+,2024-2025,Semester 2,22
247,Hindi,MID_TERM,65.11,100.0,B,2024-2025,Semester 1,22
247,Social Studies,UNIT_TEST_2,43.68,100.0,C,2024-2025,Semester 2,22
247,Computer Science,UNIT_TEST_1,63.15,100.0,B,2024-2025,Semester 1,22
247,Physical Education,MID_TERM,56.84,100.0,C+,2024-2025,Semester 1,22
248,Mathematics,UNIT_TEST_2,49.72,100.0,C,2024-2025,Semester 2,22
248,Science,MID_TERM,68.01,100.0,B,2024-2025,Semester 1,22
248,English,MID_TERM,68.98,100.0,B,2024-2025,Semester 1,22
248,Hindi,MID_TERM,54.14,100.0,C+,2024-2025,Semester 1,22
248,Social Studies,UNIT_TEST_2,59.21,100.0,C+,2024-2025,Semester 2,22
248,Computer Science,UNIT_TEST_2,71.33,100.0,B+,2024-2025,Semester 2,22
248,Physical Education,UNIT_TEST_1,62.07,100.0,B,2024-2025,Semester 1,22
249,Mathematics,FINAL,53.99,100.0,C+,2024-2025,Semester 2,22
249,Science,MID_TERM,57.55,100.0,C+,2024-2025,Semester 1,22
249,English,UNIT_TEST_1,57.26,100.0,C+,2024-2025,Semester 1,22
249,Hindi,UNIT_TEST_1,61.34,100.0,B,2024-2025,Semester 1,22
249,Social Studies,MID_TERM,60.28,100.0,B,2024-2025,Semester 1,22
249,Computer Science,UNIT_TEST_2,67.55,100.0,B,2024-2025,Semester 2,22
249,Physical Education,MID_TERM,72.75,100.0,B+,2024-2025,Semester 1,22
250,Mathematics,MID_TERM,58.15,100.0,C+,2024-2025,Semester 1,23
250,Mathematics,MID_TERM,57.53,100.0,C+,2023-2024,Semester 1,23
250,Science,FINAL,67.78,100.0,B,2024-2025,Semester 2,23
250,Science,FINAL,59.43,100.0,C+,2023-2024,Semester 2,23
250,English,UNIT_TEST_2,60.11,100.0,B,2024-2025,Semester 2,23
250,English,UNIT_TEST_2,53.0,100.0,C+,2023-2024,Semester 2,23
250,Hindi,MID_TERM,54.48,100.0,C+,2024-2025,Semester 1,23
250,Hindi,MID_TERM,50.23,100.0,C+,2023-2024,Semester 1,23
250,Social Studies,MID_TERM,63.04,100.0,B,2024-2025,Semester 1,23
250,Social Studies,MID_TERM,58.08,100.0,C+,2023-2024,Semester 1,23
250,Computer Science,FINAL,58.09,100.0,C+,2024-2025,Semester 2,23
250,Computer Science,FINAL,58.17,100.0,C+,2023-2024,Semester 2,23
250,Physical Education,UNIT_TEST_1,49.91,100.0,C,2024-2025,Semester 1,23
250,Physical Education,UNIT_TEST_1,59.55,100.0,C+,2023-2024,Semester 1,23
251,Mathematics,MID_TERM,59.52,100.0,C+,2024-2025,Semester 1,23
251,Mathematics,MID_TERM,66.74,100.0,B,2023-2024,Semester 1,23
251,Science,UNIT_TEST_1,53.01,100.0,C+,2024-2025,Semester 1,23
251,Science,UNIT_TEST_1,68.29,100.0,B,2023-2024,Semester 1,23
251,English,MID_TERM,53.91,100.0,C+,2024-2025,Semester 1,23
251,English,MID_TERM,57.45,100.0,C+,2023-2024,Semester 1,23
251,Hindi,FINAL,61.1,100.0,B,2024-2025,Semester 2,23
251,Hindi,FINAL,67.85,100.0,B,2023-2024,Semester 2,23
251,Social Studies,MID_TERM,66.86,100.0,B,2024-2025,Semester 1,23
251,Social Studies,MID_TERM,45.79,100.0,C,2023-2024,Semester 1,23
251,Computer Science,MID_TERM,57.2,100.0,C+,2024-2025,Semester 1,23
251,Computer Science,MID_TERM,47.71,100.0,C,2023-2024,Semester 1,23
251,Physical Education,UNIT_TEST_1,60.74,100.0,B,2024-2025,Semester 1,23
251,Physical Education,UNIT_TEST_1,72.2,100.0,B+,2023-2024,Semester 1,23
252,Mathematics,UNIT_TEST_1,62.19,100.0,B,2024-2025,Semester 1,23
252,Science,MID_TERM,44.52,100.0,C,2024-2025,Semester 1,23
252,English,UNIT_TEST_1,76.21,100.0,B+,2024-2025,Semester 1,23
252,Hindi,MID_TERM,52.14,100.0,C+,2024-2025,Semester 1,23
252,Social Studies,MID_TERM,72.57,100.0,B+,2024-2025,Semester 1,23
252,Computer Science,UNIT_TEST_1,56.95,100.0,C+,2024-2025,Semester 1,23
252,Physical Education,UNIT_TEST_1,56.77,100.0,C+,2024-2025,Semester 1,23
253,Mathematics,FINAL,59.42,100.0,C+,2024-2025,Semester 2,23
253,Mathematics,FINAL,55.89,100.0,C+,2023-2024,Semester 2,23
253,Science,MID_TERM,48.19,100.0,C,2024-2025,Semester 1,23
253,Science,MID_TERM,47.93,100.0,C,2023-2024,Semester 1,23
253,English,FINAL,54.19,100.0,C+,2024-2025,Semester 2,23
253,English,FINAL,63.65,100.0,B,2023-2024,Semester 2,23
253,Hindi,FINAL,65.63,100.0,B,2024-2025,Semester 2,23
253,Hindi,FINAL,56.98,100.0,C+,2023-2024,Semester 2,23
253,Social Studies,UNIT_TEST_1,42.88,100.0,C,2024-2025,Semester 1,23
253,Social Studies,UNIT_TEST_1,54.29,100.0,C+,2023-2024,Semester 1,23
253,Computer Science,UNIT_TEST_1,74.54,100.0,B+,2024-2025,Semester 1,23
253,Computer Science,UNIT_TEST_1,63.27,100.0,B,2023-2024,Semester 1,23
253,Physical Education,UNIT_TEST_2,53.28,100.0,C+,2024-2025,Semester 2,23
253,Physical Education,UNIT_TEST_2,68.21,100.0,B,2023-2024,Semester 2,23
254,Mathematics,FINAL,57.11,100.0,C+,2024-2025,Semester 2,23
254,Mathematics,FINAL,63.46,100.0,B,2023-2024,Semester 2,23
254,Science,FINAL,46.04,100.0,C,2024-2025,Semester 2,23
254,Science,FINAL,56.94,100.0,C+,2023-2024,Semester 2,23
254,English,FINAL,53.14,100.0,C+,2024-2025,Semester 2,23
254,English,FINAL,52.42,100.0,C+,2023-2024,Semester 2,23
254,Hindi,FINAL,61.45,100.0,B,2024-2025,Semester 2,23
254,Hindi,FINAL,45.31,100.0,C,2023-2024,Semester 2,23
254,Social Studies,MID_TERM,52.43,100.0,C+,2024-2025,Semester 1,23
254,Social Studies,MID_TERM,52.23,100.0,C+,2023-2024,Semester 1,23
254,Computer Science,MID_TERM,68.44,100.0,B,2024-2025,Semester 1,23
254,Computer Science,MID_TERM,59.26,100.0,C+,2023-2024,Semester 1,23
254,Physical Education,UNIT_TEST_2,55.22,100.0,C+,2024-2025,Semester 2,23
254,Physical Education,UNIT_TEST_2,73.33,100.0,B+,2023-2024,Semester 2,23
255,Mathematics,UNIT_TEST_1,63.2,100.0,B,2024-2025,Semester 1,23
255,Mathematics,UNIT_TEST_1,65.33,100.0,B,2023-2024,Semester 1,23
255,Science,MID_TERM,56.91,100.0,C+,2024-2025,Semester 1,23
255,Science,MID_TERM,59.62,100.0,C+,2023-2024,Semester 1,23
255,English,FINAL,67.82,100.0,B,2024-2025,Semester 2,23
255,English,FINAL,65.68,100.0,B,2023-2024,Semester 2,23
255,Hindi,MID_TERM,44.73,100.0,C,2024-2025,Semester 1,23
255,Hindi,MID_TERM,51.09,100.0,C+,2023-2024,Semester 1,23
255,Social Studies,FINAL,53.54,100.0,C+,2024-2025,Semester 2,23
255,Social Studies,FINAL,55.3,100.0,C+,2023-2024,Semester 2,23
255,Computer Science,FINAL,56.29,100.0,C+,2024-2025,Semester 2,23
255,Computer Science,FINAL,55.16,100.0,C+,2023-2024,Semester 2,23
255,Physical Education,FINAL,60.23,100.0,B,2024-2025,Semester 2,23
255,Physical Education,FINAL,73.07,100.0,B+,2023-2024,Semester 2,23
256,Mathematics,UNIT_TEST_2,48.09,100.0,C,2024-2025,Semester 2,23
256,Science,UNIT_TEST_2,77.26,100.0,B+,2024-2025,Semester 2,23
256,English,MID_TERM,55.65,100.0,C+,2024-2025,Semester 1,23
256,Hindi,FINAL,53.04,100.0,C+,2024-2025,Semester 2,23
256,Social Studies,MID_TERM,55.82,100.0,C+,2024-2025,Semester 1,23
256,Computer Science,FINAL,56.94,100.0,C+,2024-2025,Semester 2,23
256,Physical Education,MID_TERM,52.49,100.0,C+,2024-2025,Semester 1,23
257,Mathematics,UNIT_TEST_2,76.12,100.0,B+,2024-2025,Semester 2,23
257,Science,MID_TERM,50.69,100.0,C+,2024-2025,Semester 1,23
257,English,FINAL,70.87,100.0,B+,2024-2025,Semester 2,23
257,Hindi,UNIT_TEST_1,65.64,100.0,B,2024-2025,Semester 1,23
257,Social Studies,FINAL,51.82,100.0,C+,2024-2025,Semester 2,23
257,Computer Science,FINAL,66.18,100.0,B,2024-2025,Semester 2,23
257,Physical Education,MID_TERM,63.44,100.0,B,2024-2025,Semester 1,23
258,Mathematics,FINAL,65.25,100.0,B,2024-2025,Semester 2,23
258,Science,UNIT_TEST_2,58.12,100.0,C+,2024-2025,Semester 2,23
258,English,MID_TERM,63.06,100.0,B,2024-2025,Semester 1,23
258,Hindi,UNIT_TEST_2,62.48,100.0,B,2024-2025,Semester 2,23
258,Social Studies,UNIT_TEST_2,59.03,100.0,C+,2024-2025,Semester 2,23
258,Computer Science,UNIT_TEST_2,38.88,100.0,D,2024-2025,Semester 2,23
258,Physical Education,FINAL,70.15,100.0,B+,2024-2025,Semester 2,23
259,Mathematics,UNIT_TEST_1,80.02,100.0,A,2024-2025,Semester 1,23
259,Mathematics,UNIT_TEST_1,51.9,100.0,C+,2023-2024,Semester 1,23
259,Science,FINAL,45.55,100.0,C,2024-2025,Semester 2,23
259,Science,FINAL,71.87,100.0,B+,2023-2024,Semester 2,23
259,English,UNIT_TEST_2,65.63,100.0,B,2024-2025,Semester 2,23
259,English,UNIT_TEST_2,68.17,100.0,B,2023-2024,Semester 2,23
259,Hindi,UNIT_TEST_1,74.7,100.0,B+,2024-2025,Semester 1,23
259,Hindi,UNIT_TEST_1,55.51,100.0,C+,2023-2024,Semester 1,23
259,Social Studies,UNIT_TEST_2,69.03,100.0,B,2024-2025,Semester 2,23
259,Social Studies,UNIT_TEST_2,63.06,100.0,B,2023-2024,Semester 2,23
259,Computer Science,UNIT_TEST_1,42.62,100.0,C,2024-2025,Semester 1,23
259,Computer Science,UNIT_TEST_1,61.6,100.0,B,2023-2024,Semester 1,23
259,Physical Education,MID_TERM,62.67,100.0,B,2024-2025,Semester 1,23
259,Physical Education,MID_TERM,70.64,100.0,B+,2023-2024,Semester 1,23
260,Mathematics,MID_TERM,56.19,100.0,C+,2024-2025,Semester 1,23
260,Mathematics,MID_TERM,70.79,100.0,B+,2023-2024,Semester 1,23
260,Science,UNIT_TEST_2,56.93,100.0,C+,2024-2025,Semester 2,23
260,Science,UNIT_TEST_2,69.77,100.0,B,2023-2024,Semester 2,23
260,English,UNIT_TEST_1,63.07,100.0,B,2024-2025,Semester 1,23
260,English,UNIT_TEST_1,72.59,100.0,B+,2023-2024,Semester 1,23
260,Hindi,MID_TERM,55.09,100.0,C+,2024-2025,Semester 1,23
260,Hindi,MID_TERM,51.45,100.0,C+,2023-2024,Semester 1,23
260,Social Studies,FINAL,31.6,100.0,D,2024-2025,Semester 2,23
260,Social Studies,FINAL,58.68,100.0,C+,2023-2024,Semester 2,23
260,Computer Science,MID_TERM,41.2,100.0,C,2024-2025,Semester 1,23
260,Computer Science,MID_TERM,50.56,100.0,C+,2023-2024,Semester 1,23
260,Physical Education,UNIT_TEST_1,50.05,100.0,C+,2024-2025,Semester 1,23
260,Physical Education,UNIT_TEST_1,66.96,100.0,B,2023-2024,Semester 1,23
261,Mathematics,UNIT_TEST_2,68.98,100.0,B,2024-2025,Semester 2,24
261,Science,UNIT_TEST_2,50.38,100.0,C+,2024-2025,Semester 2,24
261,English,FINAL,43.45,100.0,C,2024-2025,Semester 2,24
261,Hindi,FINAL,74.76,100.0,B+,2024-2025,Semester 2,24
261,Social Studies,FINAL,62.63,100.0,B,2024-2025,Semester 2,24
261,Computer Science,MID_TERM,41.38,100.0,C,2024-2025,Semester 1,24
261,Physical Education,UNIT_TEST_1,58.63,100.0,C+,2024-2025,Semester 1,24
262,Mathematics,UNIT_TEST_2,64.78,100.0,B,2024-2025,Semester 2,24
262,Science,UNIT_TEST_2,67.23,100.0,B,2024-2025,Semester 2,24
262,English,UNIT_TEST_1,70.64,100.0,B+,2024-2025,Semester 1,24
262,Hindi,MID_TERM,52.13,100.0,C+,2024-2025,Semester 1,24
262,Social Studies,UNIT_TEST_1,80.06,100.0,A,2024-2025,Semester 1,24
262,Computer Science,FINAL,60.84,100.0,B,2024-2025,Semester 2,24
262,Physical Education,UNIT_TEST_2,82.02,100.0,A,2024-2025,Semester 2,24
263,Mathematics,MID_TERM,63.68,100.0,B,2024-2025,Semester 1,24
263,Science,UNIT_TEST_1,63.37,100.0,B,2024-2025,Semester 1,24
263,English,MID_TERM,55.13,100.0,C+,2024-2025,Semester 1,24
263,Hindi,UNIT_TEST_2,58.6,100.0,C+,2024-2025,Semester 2,24
263,Social Studies,MID_TERM,46.07,100.0,C,2024-2025,Semester 1,24
263,Computer Science,MID_TERM,45.1,100.0,C,2024-2025,Semester 1,24
263,Physical Education,UNIT_TEST_1,53.56,100.0,C+,2024-2025,Semester 1,24
264,Mathematics,FINAL,47.92,100.0,C,2024-2025,Semester 2,24
264,Mathematics,FINAL,49.4,100.0,C,2023-2024,Semester 2,24
264,Science,UNIT_TEST_1,77.46,100.0,B+,2024-2025,Semester 1,24
264,Science,UNIT_TEST_1,61.54,100.0,B,2023-2024,Semester 1,24
264,English,MID_TERM,51.06,100.0,C+,2024-2025,Semester 1,24
264,English,MID_TERM,62.23,100.0,B,2023-2024,Semester 1,24
264,Hindi,UNIT_TEST_1,52.56,100.0,C+,2024-2025,Semester 1,24
264,Hindi,UNIT_TEST_1,70.4,100.0,B+,2023-2024,Semester 1,24
264,Social Studies,UNIT_TEST_1,46.53,100.0,C,2024-2025,Semester 1,24
264,Social Studies,UNIT_TEST_1,73.36,100.0,B+,2023-2024,Semester 1,24
264,Computer Science,UNIT_TEST_2,60.08,100.0,B,2024-2025,Semester 2,24
264,Computer Science,UNIT_TEST_2,67.47,100.0,B,2023-2024,Semester 2,24
264,Physical Education,UNIT_TEST_2,55.09,100.0,C+,2024-2025,Semester 2,24
264,Physical Education,UNIT_TEST_2,56.45,100.0,C+,2023-2024,Semester 2,24
265,Mathematics,FINAL,59.91,100.0,C+,2024-2025,Semester 2,24
265,Science,MID_TERM,72.21,100.0,B+,2024-2025,Semester 1,24
265,English,FINAL,64.48,100.0,B,2024-2025,Semester 2,24
265,Hindi,UNIT_TEST_2,68.68,100.0,B,2024-2025,Semester 2,24
265,Social Studies,MID_TERM,63.08,100.0,B,2024-2025,Semester 1,24
265,Computer Science,MID_TERM,69.02,100.0,B,2024-2025,Semester 1,24
265,Physical Education,UNIT_TEST_2,71.43,100.0,B+,2024-2025,Semester 2,24
266,Mathematics,UNIT_TEST_2,52.71,100.0,C+,2024-2025,Semester 2,24
266,Mathematics,UNIT_TEST_2,54.79,100.0,C+,2023-2024,Semester 2,24
266,Science,UNIT_TEST_1,57.71,100.0,C+,2024-2025,Semester 1,24
266,Science,UNIT_TEST_1,44.9,100.0,C,2023-2024,Semester 1,24
266,English,MID_TERM,61.16,100.0,B,2024-2025,Semester 1,24
266,English,MID_TERM,61.35,100.0,B,2023-2024,Semester 1,24
266,Hindi,MID_TERM,52.8,100.0,C+,2024-2025,Semester 1,24
266,Hindi,MID_TERM,52.77,100.0,C+,2023-2024,Semester 1,24
266,Social Studies,FINAL,40.84,100.0,C,2024-2025,Semester 2,24
266,Social Studies,FINAL,51.65,100.0,C+,2023-2024,Semester 2,24
266,Computer Science,UNIT_TEST_1,51.24,100.0,C+,2024-2025,Semester 1,24
266,Computer Science,UNIT_TEST_1,66.6,100.0,B,2023-2024,Semester 1,24
266,Physical Education,FINAL,63.15,100.0,B,2024-2025,Semester 2,24
266,Physical Education,FINAL,69.38,100.0,B,2023-2024,Semester 2,24
267,Mathematics,UNIT_TEST_2,58.79,100.0,C+,2024-2025,Semester 2,24
267,Mathematics,UNIT_TEST_2,54.62,100.0,C+,2023-2024,Semester 2,24
267,Science,UNIT_TEST_1,39.84,100.0,D,2024-2025,Semester 1,24
267,Science,UNIT_TEST_1,64.22,100.0,B,2023-2024,Semester 1,24
267,English,FINAL,71.29,100.0,B+,2024-2025,Semester 2,24
267,English,FINAL,44.37,100.0,C,2023-2024,Semester 2,24
267,Hindi,FINAL,59.78,100.0,C+,2024-2025,Semester 2,24
267,Hindi,FINAL,59.83,100.0,C+,2023-2024,Semester 2,24
267,Social Studies,FINAL,60.82,100.0,B,2024-2025,Semester 2,24
267,Social Studies,FINAL,70.77,100.0,B+,2023-2024,Semester 2,24
267,Computer Science,UNIT_TEST_2,48.26,100.0,C,2024-2025,Semester 2,24
267,Computer Science,UNIT_TEST_2,60.31,100.0,B,2023-2024,Semester 2,24
267,Physical Education,UNIT_TEST_1,63.59,100.0,B,2024-2025,Semester 1,24
267,Physical Education,UNIT_TEST_1,69.12,100.0,B,2023-2024,Semester 1,24
268,Mathematics,FINAL,47.9,100.0,C,2024-2025,Semester 2,24
268,Science,UNIT_TEST_1,52.04,100.0,C+,2024-2025,Semester 1,24
268,English,UNIT_TEST_2,35.85,100.0,D,2024-2025,Semester 2,24
268,Hindi,UNIT_TEST_2,58.44,100.0,C+,2024-2025,Semester 2,24
268,Social Studies,FINAL,47.0,100.0,C,2024-2025,Semester 2,24
268,Computer Science,UNIT_TEST_2,64.07,100.0,B,2024-2025,Semester 2,24
268,Physical Education,UNIT_TEST_2,59.4,100.0,C+,2024-2025,Semester 2,24
269,Mathematics,FINAL,49.43,100.0,C,2024-2025,Semester 2,24
269,Science,UNIT_TEST_2,69.45,100.0,B,2024-2025,Semester 2,24
269,English,MID_TERM,52.6,100.0,C+,2024-2025,Semester 1,24
269,Hindi,FINAL,68.51,100.0,B,2024-2025,Semester 2,24
269,Social Studies,UNIT_TEST_2,56.03,100.0,C+,2024-2025,Semester 2,24
269,Computer Science,UNIT_TEST_2,64.37,100.0,B,2024-2025,Semester 2,24
269,Physical Education,MID_TERM,55.14,100.0,C+,2024-2025,Semester 1,24
270,Mathematics,UNIT_TEST_1,53.81,100.0,C+,2024-2025,Semester 1,24
270,Science,UNIT_TEST_2,69.97,100.0,B,2024-2025,Semester 2,24
270,English,UNIT_TEST_1,46.62,100.0,C,2024-2025,Semester 1,24
270,Hindi,UNIT_TEST_1,64.02,100.0,B,2024-2025,Semester 1,24
270,Social Studies,UNIT_TEST_1,59.6,100.0,C+,2024-2025,Semester 1,24
270,Computer Science,MID_TERM,60.45,100.0,B,2024-2025,Semester 1,24
270,Physical Education,MID_TERM,52.13,100.0,C+,2024-2025,Semester 1,24
271,Mathematics,UNIT_TEST_1,70.93,100.0,B+,2024-2025,Semester 1,24
271,Mathematics,UNIT_TEST_1,61.91,100.0,B,2023-2024,Semester 1,24
271,Science,MID_TERM,48.96,100.0,C,2024-2025,Semester 1,24
271,Science,MID_TERM,58.91,100.0,C+,2023-2024,Semester 1,24
271,English,FINAL,71.63,100.0,B+,2024-2025,Semester 2,24
271,English,FINAL,70.5,100.0,B+,2023-2024,Semester 2,24
271,Hindi,UNIT_TEST_2,65.17,100.0,B,2024-2025,Semester 2,24
271,Hindi,UNIT_TEST_2,60.7,100.0,B,2023-2024,Semester 2,24
271,Social Studies,UNIT_TEST_2,37.61,100.0,D,2024-2025,Semester 2,24
271,Social Studies,UNIT_TEST_2,51.97,100.0,C+,2023-2024,Semester 2,24
271,Computer Science,MID_TERM,52.13,100.0,C+,2024-2025,Semester 1,24
271,Computer Science,MID_TERM,61.95,100.0,B,2023-2024,Semester 1,24
271,Physical Education,MID_TERM,58.43,100.0,C+,2024-2025,Semester 1,24
271,Physical Education,MID_TERM,57.67,100.0,C+,2023-2024,Semester 1,24
272,Mathematics,FINAL,53.93,100.0,C+,2024-2025,Semester 2,25
272,Science,FINAL,66.04,100.0,B,2024-2025,Semester 2,25
272,English,FINAL,54.5,100.0,C+,2024-2025,Semester 2,25
272,Hindi,UNIT_TEST_2,52.48,100.0,C+,2024-2025,Semester 2,25
272,Social Studies,UNIT_TEST_1,52.37,100.0,C+,2024-2025,Semester 1,25
272,Computer Science,UNIT_TEST_1,67.21,100.0,B,2024-2025,Semester 1,25
272,Physical Education,UNIT_TEST_1,54.42,100.0,C+,2024-2025,Semester 1,25
273,Mathematics,FINAL,57.56,100.0,C+,2024-2025,Semester 2,25
273,Science,UNIT_TEST_2,75.48,100.0,B+,2024-2025,Semester 2,25
273,English,UNIT_TEST_2,42.86,100.0,C,2024-2025,Semester 2,25
273,Hindi,UNIT_TEST_2,55.37,100.0,C+,2024-2025,Semester 2,25
273,Social Studies,FINAL,54.08,100.0,C+,2024-2025,Semester 2,25
273,Computer Science,UNIT_TEST_2,59.4,100.0,C+,2024-2025,Semester 2,25
273,Physical Education,FINAL,53.42,100.0,C+,2024-2025,Semester 2,25
